agent_id,agent_label,work_id,work_label
Q1374169,Rolf de Heer,Q16736456,Charlie's Country
Q15463660,Michael Blakemore,Q16824211,A Personal History of the Australian Surf
Q113365835,Megan Simpson Huberman,Q16827018,Alex
Q113141374,Julian Pringle,Q16827625,Alterations
Q7640629,Sunny Abberton,Q16828064,Bra Boys: Blood is Thicker than Water
Q54855,Yoram Gross,Q16833856,Around the World with Dot
Q3421009,Raymond Longford,Q16835556,An Australian by Marriage
Q115183213,Joseph Sims-Dennett,Q16836796,Bad Behaviour
Q16161928,Lynn-Maree Milburn,Q16846945,In Bob We Trust
Q6387409,Ken Cameron,Q16934943,Crime of the Decade
Q54855,Yoram Gross,Q16947425,Epic
Q7678712,Tal Ordell,Q16952421,Cows and Cuddles
Q108415797,Q108415797,Q16953329,Custody
Q4877593,Beaumont Smith,Q16953737,The Betrayer
Q16948248,Howard Rubie,Q16961151,Chase Through the Night
Q5259200,Denny Lawrence,Q16962022,Army Wives
Q5525722,Gary Patterson,Q16963692,How Willingly You Sing
Q113628660,Douglas Sharp,Q16963725,Serpent in the Rainbow
Q6387409,Ken Cameron,Q16965772,Temperament Unsuited
Q2160854,Rod Hardy,Q16966879,Shadows of the Heart
Q113976634,Shannon Young,Q16968303,Razor Eaters
Q16893633,Oscar Whitbread,Q16969135,Ratbag Hero
Q112317091,Aaron Wilson,Q16972185,Canopy
Q6768251,Mark Joffe,Q16975973,Shadow of the Cobra
Q5980854,Ian Barry,Q16991308,Ring of Scorpio
Q428815,Rob Letterman,Q16994327,Goosebumps
Q5335962,Eddie Davis,Q16997392,It Takes All Kinds
Q2388845,Michael Carson,Q17002447,Coralie Lansdowne Says No
Q237268,Paul Cox,Q17005455,Golden Braid
Q1541117,Gracie Otto,Q17009513,The Last Impresario
Q23836180,Michael Spierig,Q17014394,Predestination
Q23836181,Peter Spierig,Q17014394,Predestination
Q117862289,Sebastien Guy,Q17015508,Nerve
Q7343062,Robert Connolly,Q17020430,Paper Planes
Q6229518,John Dixon,Q17026097,Rose Against the Odds
Q5386678,Eric Harrison,Q17029298,Riding to Win
Q117845354,Robert Gibson,Q17030791,Video Fool for Love
Q16107356,Michael Jenkins,Q17033196,Three Men of the City
Q471546,John Pilger,Q17040426,Utopia
Q5715671,Henri Safran,Q20649589,Concord of Sweet Sounds
Q114833955,Mack Lindon,Q20649639,Rise
14aecc0b7c7e963cbc3377bac7ab19f6,http://www.wikidata.org/.well-known/genid/14aecc0b7c7e963cbc3377bac7ab19f6,Q20649664,Robbery Under Arms
Q5582116,Herbert Booth,Q20649709,The Early Day Christian Martyrs
Q20739634,Joseph Perry,Q20649751,Inauguration of the Australian Commonwealth
Q20739634,Joseph Perry,Q20649838,The Scottish Covenanters
Q28837213,Rod Kinnear,Q20649848,The Mystery of the Hansom Cab
Q7519836,Simon Stone,Q20745693,The Daughter
Q6181881,Jeremy Sims,Q20751330,Last Cab To Darwin
Q7634026,Sue Brooks,Q20751332,Looking for Grace
Q114804176,Nick Kozakis,Q20800582,Plague
Q114804177,Kosta Ouzas,Q20800582,Plague
Q108205749,Mark Grentell,Q20814449,Backyard Ashes
Q113427459,Alexander Tabrizi,Q20814453,Beach Fever
Q19668644,Grant Scicluna,Q20814503,Downriver
Q4706280,Alan Burke,Q20814833,The Prowler
Q6105488,J. E. Mathews,Q20814879,The Unknown
Q117862354,Ray Nowland,Q20875643,Go to Hell!!
Q115272133,Davo Hardy,Q20949984,The Lives We Lead
Q3425142,Morten Tyldum,Q20962283,Passengers
Q28402163,Julian Karikalan,Q20967659,Love & Love Only
Q111908458,Dru Brown,Q20993882,The Suicide Theory
Q115110699,Rosemary Myers,Q21010855,Girl Asleep
Q42229,Mel Gibson,Q21010856,Hacksaw Ridge
Q43203,Clint Eastwood,Q21062112,Sully
Q114697384,Greg Sneddon,Q21086706,Arrows of the Thunder Dragon
Q56436167,Stuart McDonald,Q21095400,Oddball
Q22278226,Matthew Holmes,Q21095441,The Legend of Ben Hall
Q5212833,Damon Gameau,Q21095965,That Sugar Film
Q116731718,Colm O'Murchu,Q21160956,Dealing with destiny
Q114678308,Dean Francis,Q21186168,Drown
Q7172533,Peter Andrikidis,Q21198114,Alex & Eve
Q114495904,Lee Galea,Q21286447,Monster Pies
Q24266069,Anna Brownfield,Q21405290,The Band
Q28492128,Martin Butler,Q21428148,Tanna
Q28492140,Bentley Dean,Q21428148,Tanna
Q7610184,Stephen Page,Q21480362,Spear
Q24950628,Louise Wadley,Q21511474,All About E
Q2482423,Jack Couffer,Q21527592,The Darwin Adventure
Q21605119,R. Maslyn Williams,Q21527792,"Kondom Agaundo, M.L.C."
Q7299016,Raymond Menmuir,Q21527991,Richard II
Q109817701,Malcolm Otton,Q21528147,The Unknown Ocean
Q4999122,Burleigh Smith,Q21528234,Why I Hate the Left
Q1712053,Julian Rosefeldt,Q21539923,Manifesto
Q4960851,Brendan Cowell,Q21646947,Ruben Guthrie
Q21572777,Daniel Armstrong,Q21646996,Sheborg Massacre
Q1374169,Rolf de Heer,Q21648867,Twelve Canoes
Q16948248,Howard Rubie,Q21869453,Island Trader
Q6791196,Matthew Saville,Q21869637,A Month of Sundays
Q7612946,Steve Jodrell,Q21869939,Tudawali
Q26911896,Mary Healey Jamiel,Q22000469,Holy Water-Gate
Q22277559,Abhijit Deonath,Q22074999,Salt Bridge
Q592869,John Jarratt,Q22075207,StalkHer
Q6343529,Kaarin Fairfax,Q22075207,StalkHer
Q3228926,Lee Robinson,Q22569289,Darwin Gateway to Australia
Q449104,Lee Tamahori,Q22813587,Mahana
Q20676250,Chris McKay,Q23013169,The LEGO Batman Movie
Q23651358,Garth Davis,Q23013699,Lion
Q27663675,Matt Drummond,Q23023115,Dinosaur Island
Q112167786,Marc Furmie,Q23023578,Terminus
Q16893633,Oscar Whitbread,Q23038233,The Professional Touch
Q7173104,Peter Butt,Q23636144,"I, Spry"
Q5232078,David Caesar,Q23707691,Nowhere Boys: The Book of Shadows
Q1738601,Ken G. Hall,Q23755536,Can John Braund Cure Cancer?
Q16728088,James Clayden,Q23755549,With Time to Kill
Q24191411,David Cahill,Q23767782,Pardon Miss Westcott
Q2507259,Mike Mitchell,Q23796643,The LEGO Movie 2: The Second Part
Q26883715,Ryan Suffern,Q23809215,Out & Around
Q117862266,Lauren Fash,Q23809215,Out & Around
Q3307967,Michael Rowe,Q23929932,Early Winter
Q7803256,Tim Burstall,Q23999270,Sculpture Australia '69
Q27056301,Declan Shrubb,Q24000009,Me and My Mates vs the Zombie Apocalypse
Q18810998,Al Daff,Q24041272,Who's Who In The Wrestling World - And Why?
Q7299016,Raymond Menmuir,Q24053282,The Strong Are Lonely
Q3228926,Lee Robinson,Q24185494,Switch On Bigga
Q21662977,Melanie Hogan,Q24189331,Yajilarra
Q3430994,Richard Lowenstein,Q24190369,We're Livin' on Dog Food
Q30101204,Eric Tayler,Q24191400,Wall to Wall
Q24844292,Alan Burke,Q24191417,A Fourth for Bridge
Q23879990,Maria Tran,Q24266653,Change of Our Lives
Q723820,Jeffrey Walker,Q24278847,Ali's Wedding
Q117862387,Ebony Butler,Q24514654,A Brilliant Genocide
Q24628919,Taryn Brumfitt,Q24628873,Embrace
Q24630799,Lorenzo DeCampos,Q24630736,You and Me
Q24630842,Taylor Montemarano,Q24630736,You and Me
Q24630883,Shaylee Gomes,Q24630736,You and Me
Q24630920,Michael Lawrence,Q24630736,You and Me
Q1379404,Eva Orner,Q24641165,Chasing Asylum
Q24659689,Pete Gleeson,Q24659688,Hotel Coolgardie
Q927371,Steven S. DeKnight,Q27826501,Pacific Rim: Uprising
Q113540525,Mark Haber,Q27882769,Crouch End
Q117860556,Susan Lambert,Q27929340,Tyke Elephant Outlaw
Q117863178,Stefan Moore,Q27929340,Tyke Elephant Outlaw
Q117862560,Ethan Tang,Q27942415,Death Beach
Q23651358,Garth Davis,Q27957924,Mary Magdalene
Q131360852,Nick Robertson,Q27958101,The Pack
Q7279354,Rachel Perkins,Q27959325,Jasper Jones
Q117862135,Nicholas Verso,Q27959327,Boys in the Trees
Q131341209,Heath Davis,Q27959330,Broke
Q65718580,Sotiris Dounoukos,Q27959460,Joe Cinque's Consolation
Q4666385,Abe Forsythe,Q27959595,Down Under
Q60574294,Ben Young,Q27962542,Hounds of Love
Q2576503,Q2576503,Q27964337,Peter Rabbit
Q27972888,Christopher Muir,Q27996689,Eye of the Night
Q27972888,Christopher Muir,Q27996692,Waters of the Moon
Q27972888,Christopher Muir,Q27996696,The First Joanna
Q27972888,Christopher Muir,Q27996700,The Teeth of the Wind
Q27972888,Christopher Muir,Q27996741,Six Characters in Search of an Author
Q27972888,Christopher Muir,Q27996745,Peter Grimes
Q27972888,Christopher Muir,Q28123325,Marriage Lines
Q27972888,Christopher Muir,Q28123328,The Rivals
Q117863131,Geoff Davis,Q28129017,William Kelly's War
Q27972888,Christopher Muir,Q28132677,Nude with Violin
Q3116260,Greg McLean,Q28173325,Jungle
Q27972888,Christopher Muir,Q28173658,Martine
Q117862358,Jesse O'Brien,Q28219637,Arrowhead
Q29055369,William Sterling,Q28224684,Dark Under the Sun
Q29055369,William Sterling,Q28224687,Macbeth
Q5715671,Henri Safran,Q28428433,A Private Island
Q27063334,Gregory Erdstein,Q28429752,That's Not Me
Q723820,Jeffrey Walker,Q28501506,Jack Irish: Dead Point
Q723820,Jeffrey Walker,Q28501510,Jack Irish: Bad Debts
Q723820,Jeffrey Walker,Q28501511,Jack Irish: Black Tide
Q582787,José Luis Borau,Q28517956,On the Line
Q105549438,Chris Peckover,Q28768860,Better Watch Out
Q23542535,Shane Abbess,Q28768886,Science Fiction Volume One: The Osiris Child
Q2094420,Stephan Elliott,Q28797344,Swinging Safari
Q24844292,Alan Burke,Q28840408,Dark Corridor
Q29055369,William Sterling,Q28840421,Who Killed Kovali?
Q29055369,William Sterling,Q28840431,The First 400 Years
Q329438,Wolf Rilla,Q28840435,Secrets of a Door-to-Door Salesman
Q29025753,Patrick Barton,Q28840452,The Angry General
Q29025753,Patrick Barton,Q28840455,Wind from the Icy Country
Q29025753,Patrick Barton,Q28840457,Should the Woman Pay?
Q29025753,Patrick Barton,Q28840465,The Hot Potato Boys
Q29055369,William Sterling,Q28840542,Murder in the Cathedral
Q29055369,William Sterling,Q28840545,A Man for All Seasons
Q3182376,John Robins,Q28840546,Man About the House
Q24844292,Alan Burke,Q28859114,The Merchant of Venice
Q24844292,Alan Burke,Q28860128,The Abduction from the Seraglio
Q29026118,James Upshaw,Q28922259,The Big Client
Q24844292,Alan Burke,Q28923724,The Taming of the Shrew
Q29055369,William Sterling,Q28923731,Mine Own Executioner
Q29055369,William Sterling,Q28923742,Hedda Gabler
Q29025753,Patrick Barton,Q28923745,Waiting in the Wings
Q29055369,William Sterling,Q28925817,The Pearl Fishers
Q29055369,William Sterling,Q28925819,Village Wooing
Q29025753,Patrick Barton,Q28925826,Daphne Laureola
Q29025753,Patrick Barton,Q28925827,You Can't Win 'Em All
Q29025753,Patrick Barton,Q28925838,Romanoff and Juliet
Q29025753,Patrick Barton,Q28929945,Dangerous Corner
Q29025753,Patrick Barton,Q28929953,The Gioconda Smile
Q21572777,Daniel Armstrong,Q28943857,MurderDrome
Q6410007,Kimble Rendall,Q28961087,Guardians of the Tomb
Q24285770,Colin Dean,Q28967141,Prelude to Harvest
Q16893633,Oscar Whitbread,Q28967154,How Do You Spell Matrimony?
Q29055369,William Sterling,Q28970817,The Ides of March
Q24844292,Alan Burke,Q28970852,Don Pasquale
Q29055369,William Sterling,Q28970857,The Big Deal
Q29055369,William Sterling,Q28970956,The Prisoner
Q29025753,Patrick Barton,Q28970966,Othello
Q29055369,William Sterling,Q29002443,The End Begins
Q29055369,William Sterling,Q29002446,The Lark
Q16893633,Oscar Whitbread,Q29021065,Course for Collision
Q27972888,Christopher Muir,Q29021066,A Ride on the Big Dipper
Q29055369,William Sterling,Q29021350,Barnstable
Q29025753,Patrick Barton,Q29023217,Ashes to Ashes
Q28858775,Brett Porter,Q29026040,Two Men of Fiji
Q5715671,Henri Safran,Q29050316,A Sound of Trumpets
Q958587,Frank Hurley,Q29051836,South
Q18688012,Jennifer Kent,Q29262902,The Nightingale
Q703727,Fred Schepisi,Q3520813,The Eye of the Storm
Q1337082,Freddie Francis,Q3521028,The Ghoul
Q964832,Peter Sykes,Q3521320,The House in Nightmare Park
Q3014631,Daniel Ross,Q3521413,The Ister
Q5091950,Cherie Nowlan,Q3522287,Thank God He Met Lizzie
Q453792,Charles Chauvel,Q3522429,The Rats of Tobruk
Q1374169,Rolf de Heer,Q3523062,The Tracker
Q2408644,Brian Hannant,Q3528935,The Time Guardian
Q4766717,Ann Turner,Q3545539,Hammers Over the Anvil
Q237268,Paul Cox,Q3545607,Vincent
Q521135,Michael Carreras,Q3548575,Shatter
Q945188,Monte Hellman,Q3548575,Shatter
Q113509730,Kim Kindersley,Q3567594,Whaledreamers
Q5233328,David Elfick,Q3698921,Crystal Voyager
Q1374169,Rolf de Heer,Q3714858,Dr. Plonk
Q314882,Terence Young,Q3820025,The Klansman
Q684569,Joe D'Amato,Q3823937,The Arena
Q3498879,Steve Carver,Q3823937,The Arena
Q507519,Geoffrey Wright,Q3841961,Macbeth
Q1361382,Ken Hughes,Q3922746,The Internecine Project
Q6838341,Mick Molloy,Q7673935,Tackle Happy
Q1374169,Rolf de Heer,Q7676075,Tail of a Tiger
Q6755588,Marc Gracie,Q7677566,Q7677566
Q3421009,Raymond Longford,Q7678372,Taking his Chance
Q117860556,Susan Lambert,Q7679625,Talk
Q5315730,Dunstan Webb,Q7679979,Tall Timber
Q1738601,Ken G. Hall,Q7679985,Tall Timbers
Q16186450,Melanie Rodriga,Q7694561,Teesh and Trude
Q4908103,Bill Bennett,Q7699043,Tempted
Q4772688,Anthony Hayes,Q7699189,Ten Empty
Q5441722,Felicia Pride,Q7699581,Tender
Q117860687,Mary Callaghan,Q7699590,Tender Hooks
Q114554703,Paul Middleditch,Q7703117,Terra Nova
Q740649,Gerald Thomas,Q7710882,That's Carry On!
Q2975559,Clarence G. Badger,Q7711150,That Certain Something
Q5335962,Eddie Davis,Q7711221,That Lady from Peking
Q113623197,Chris Roache,Q7711759,The 13th Floor
Q114804146,Jon Cohen,Q7711989,The 7th Hunt
Q6228224,John D. Lamond,Q7712052,The ABC of Love and Sex: Australia Style
Q3343763,Norman Dawn,Q7712405,The Adorable Outcast
Q4877593,Beaumont Smith,Q7712490,The Adventures of Algy
Q449220,Bruce Beresford,Q7712494,The Adventures of Barry McKenzie
Q7608585,Stephen Amis,Q7713123,The Alive Tribe
Q2221933,Derren Nesbitt,Q7713609,The Amorous Milkman
Q16186698,Mark Hembrow,Q7714226,The Argues: The Movie
Q117864031,Mary McMurray,Q7714686,The Assam Garden
Q6234993,John Gavin,Q7714712,The Assigned Servant
Q4647281,A.R. Harwood,Q7715011,The Avenger
Q15458128,John Heyer,Q7715248,The Back of Beyond
Q3564549,W. J. Lincoln,Q7716442,The Bells
Q6833913,Michael Robertson,Q7717036,The Best of Friends
Q1278743,Mark Lee,Q7717381,The Bet
Q117844887,Barry Peak,Q7717673,The Big Hurt
Q532307,Nadia Tass,Q7717807,The Big Steal
Q86468409,Phil K. Walsh,Q7718132,The Birth of White Australia
Q11853913,Barry Cook,Q12047658,Walking with Dinosaurs
Q13522504,Neil Nightingale,Q12047658,Walking with Dinosaurs
Q16104830,Nigel Buesst,Q17042080,The Rise and Fall of Squizzy Taylor
Q54855,Yoram Gross,Q17052523,The Little Convict
Q16201909,Michael Budd,Q17052588,Love of My Life
Q114797373,Catherine Scott,Q17054913,Scarlet Road
Q47004401,Zak Hilditch,Q17056664,These Final Hours
Q4877593,Beaumont Smith,Q17092921,A Journey Through Filmland
Q117861980,Austin Robert Hines,Q17143613,Singularity Principle
Q117862124,David Robert Deranian,Q17143613,Singularity Principle
Q3476760,Sean McNamara,Q17379618,The King's Daughter
Q114946184,Stephen Lance,Q17558064,My Mistress
Q29264771,Richard Slapczynski,Q17615920,Pocahontas
Q117844961,Dominic Deacon,Q17985708,Bad Habits
Q115079379,Paul China,Q17986713,Crawl
Q2442472,Tony Ayres,Q18164602,Cut Snake
Q6767947,Mark Hartley,Q18165571,"Electric Boogaloo: The Wild, Untold Story of Cannon Films"
Q6438600,Kriv Stenders,Q18165705,Kill Me Three Times
Q117862852,Rebecca Barry,Q18165923,I Am a Girl
Q5235565,David James Campbell,Q18166039,Lemon Tree Passage
Q6767947,Mark Hartley,Q18166100,Machete Maidens Unleashed!
Q27052065,Nick Calpakdjian,Q18166185,Metal Down Under
Q117844961,Dominic Deacon,Q18166270,Only the Young Die Good
Q117862953,Tony Rogers,Q18166399,Rats and Cats
Q114249473,Genevieve Bailey,Q18170076,I Am Eleven
Q5217833,Daniel Krige,Q18340945,Redd Inc.
Q117862602,Tim R. Lea,Q18349254,54 Days
Q3568991,William Tannen,Q18350575,Love Lies Bleeding
Q18166309,Matthew Victor Pastor,Q18351353,Made in Australia
Q919049,James Vanderbilt,Q18354827,Truth
Q21572777,Daniel Armstrong,Q18356483,From Parts Unknown: Fight Like A Girl
Q20894804,Peter Landesman,Q18356955,Concussion
Q3808611,Jocelyn Moorhouse,Q18389586,The Dressmaker
Q5715671,Henri Safran,Q18393837,The Swagman
Q29264771,Richard Slapczynski,Q18425280,The Count of Monte Cristo
Q354133,Dick Lowry,Q18425983,Louis L'Amour's The Diamond of Jeru
Q5980854,Ian Barry,Q18425983,Louis L'Amour's The Diamond of Jeru
Q114913797,Markus Innocenti,Q18511583,Murder Story
Q114919553,Eddie Arno,Q18511583,Murder Story
Q7150609,Paul Fenech,Q18611372,Fat Pizza vs. Housos
Q4764239,Angus Sampson,Q18611453,The Mule
Q35438529,Tony Mahony,Q18611453,The Mule
Q16193147,Jon Hewitt,Q18611459,Turkey Shoot
Q2756732,Derek Cianfrance,Q18636742,The Light Between Oceans
Q95893710,Alexs Stadermann,Q18654947,Maya the Bee Movie
Q6768591,Mark Lewis,Q18703093,Cane Toads: The Conquest
Q108486869,Alan Lowery,Q18703920,The Secret Country: The First Australians Fight Back
Q5321938,E. J. Cole,Q18709080,The Squatter and the Clown
Q39005726,Tony Krawitz,Q18791527,The Tall Man
Q1040537,Carl Schultz,Q15039751,The Misanthrope
Q7175721,Peter Maxwell,Q15039752,Polly Me Love
Q117861507,David Zweck,Q15039753,The Cherry Orchard
Q5259200,Denny Lawrence,Q15039754,Afraid to Dance
Q951522,Scott Hicks,Q15039756,Call Me Mr. Brown
Q131349926,Simon Heath,Q15039757,Charley's Web
Q29565780,Marcus Cole,Q15039759,Computer Ghosts
Q106375916,Rob Stewart,Q15039759,Computer Ghosts
Q113141374,Julian Pringle,Q15039760,Conferenceville
Q2907645,Bob Ellis,Q15039761,Dreaming of Lords
Q3027478,Elizabeth Alexander,Q15039763,Emmett Stone
Q665744,Gary Conway,Q15039765,The Fire In The Stone
Q106375916,Rob Stewart,Q15039767,Future Past
Q6829175,Michael Caulfield,Q15039768,Gallagher's Travels
Q119332430,Ray Alchin,Q15039769,Games for Parents and Other Children
Q3035855,Don McLennan,Q15039771,Hard Knocks
Q118054417,Bill Hughes,Q15039772,High Country
Q117848448,Rodney Fisher,Q15039773,I Can't Get Started
Q113443085,Peter Fisk,Q15039774,Kindred Spirits
Q6769600,Mark Savage,Q15039776,Marauders
Q117860751,Jane Oehr,Q15039779,On the Loose
Q117859295,Greg Dee,Q15039788,Raw Silk
Q106375916,Rob Stewart,Q15039790,Rock 'N' Roll Cowboys
Q3101803,George Ogilvie,Q15039791,Short Changed
Q56419016,Brendan Maher,Q15039794,The Bit Part
Q2676755,Lee Philips,Q15039796,The Blue Lightning
Q16535068,Catherine Millar,Q15039804,The Long Way Home
Q56436167,Stuart McDonald,Q15039808,Baby Bath Massacre
Q3035855,Don McLennan,Q15039809,Breakaway
Q3082659,Frank Howson,Q15039810,Come Rain or Shine
Q5980854,Ian Barry,Q15039812,Crimebroker
Q113572908,Clive Fleury,Q15039816,Fatal Past
Q117848460,Richard Ryan,Q15039816,Fatal Past
Q4965434,Brian Syron,Q15039817,Jindalee Lady
Q22277550,Bert Deling,Q15039819,Keiron: The First Voyager
Q113364998,Aleksi Vellis,Q15039826,The Life of Harry Dare
Q117859225,John Day,Q15039827,The Returning
Q6833415,Michael Pattinson,Q15039829,Wendy Cracked a Walnut
Q114158048,Colin Cairnes,Q15040679,100 Bloody Acres
Q114158049,Cameron Cairnes,Q15040679,100 Bloody Acres
Q87347433,Bety Reis,Q15043282,Beatriz's War
Q116771857,Luigi Acquisto,Q15043282,Beatriz's War
Q103646,Ron Howard,Q15079316,In the Heart of the Sea
Q129817,Russell Crowe,Q15411503,The Water Diviner
Q5959544,Kieran Darcy-Smith,Q15706385,Wish You Were Here
Q118817,Joe Wright,Q15713892,Pan
Q24659742,Nel Minchin,Q24659735,Matilda & Me
Q24659752,Rhian Skirving,Q24659735,Matilda & Me
Q24659944,Nickolas Bird,Q24659924,Remembering the Man
Q24659945,Eleanor Sharpe,Q24659924,Remembering the Man
Q24680864,Paige McGinley,Q24680772,Molly: The Real Thing
Q5381529,Enzo Tedeschi,Q24705204,The Abundance Code
Q24705205,Julie Ann Cairns,Q24705204,The Abundance Code
Q24705866,Hollie Fifer,Q24705863,The Opposition
Q24706029,Aaron Petersen,Q24706026,Zach's Ceremony
Q24707942,Maggie Miles,Q24707938,Dare to Be Different
Q7174612,Peter Hegedus,Q24731016,Strudel Sisters
Q24731059,Jaina Kalifa,Q24731016,Strudel Sisters
Q42779507,Nick Remy Matthews,Q24807149,One Eyed Girl
Q438911,Gillian Armstrong,Q24807293,Women He's Undressed
Q104831831,Neil Triffett,Q24807375,EMO the Musical
Q24572518,Leo Baker,Q24882976,The Will To Fly
Q24702841,Katie Bender,Q24882976,The Will To Fly
Q27972888,Christopher Muir,Q24883048,She'll Be Right
Q29055369,William Sterling,Q24905504,One Morning Near Troodos
Q29055369,William Sterling,Q24905772,The Public Prosecutor
Q29055369,William Sterling,Q24905808,Burst of Summer
Q29026118,James Upshaw,Q24905842,Don't Listen Ladies
Q24285770,Colin Dean,Q24905843,The Long Sunset
Q29055369,William Sterling,Q24905845,Two Headed Eagle
Q5056131,Cecil Holmes,Q24905867,"I, the Aboriginal"
Q29055369,William Sterling,Q24963380,Shadow of Heroes
Q7358662,Roger Mirams,Q25136233,The Coastwatchers
Q22279616,Jennifer Peedom,Q25136340,Sherpa
Q24844292,Alan Burke,Q25136417,Lola Montez
Q23879990,Maria Tran,Q25136476,Hit Girls
Q117862201,Adrian Castro,Q25136476,Hit Girls
Q131340929,Ryan Peters,Q25136478,Downtown Rumble
Q3479151,Antony Szeto,Q25136485,Fist of the Dragon
Q13444656,Paul Ireland,Q25136492,Pawno
Q24844292,Alan Burke,Q25136649,Wuthering Heights
Q24284410,Royston Morley,Q25136656,Hamlet
Q27972888,Christopher Muir,Q25136657,Outpost
Q29055369,William Sterling,Q25136667,Ned Kelly
Q6097453,Ivan Sen,Q25136735,Goldstone
Q7299016,Raymond Menmuir,Q25136758,The Rose and Crown
Q24844292,Alan Burke,Q25136795,My Three Angels
Q39289131,Chris Sun,Q25136849,Boar
Q5337375,Edgar Metcalfe,Q25183061,The Olive Tree
Q5125261,Claire McCarthy,Q25183157,Little Hands
Q16893633,Oscar Whitbread,Q25183304,Plain Jane
Q16893633,Oscar Whitbread,Q25183305,Slow Poison
Q16893633,Oscar Whitbread,Q25183311,Photo Finish
Q24844292,Alan Burke,Q25184323,The Medium
Q24844292,Alan Burke,Q25184325,The Marriage of Figaro
Q24844292,Alan Burke,Q25208279,The Skin of Our Teeth
Q27972888,Christopher Muir,Q25208319,Antony and Cleopatra
Q27972888,Christopher Muir,Q25208730,The Tower
Q24844292,Alan Burke,Q25208837,Prima Donna
Q441510,Cate Shortland,Q25212771,Berlin Syndrome
Q6780607,Mary Ridge,Q25218441,Summer of the Seventeenth Doll
Q25757433,Stuart Willis,Q25340088,Restoration
Q7299016,Raymond Menmuir,Q25352244,Turning Point
Q29055369,William Sterling,Q25352291,The Sound of Thunder
Q6438600,Kriv Stenders,Q25437113,Red Dog: True Blue
Q2442472,Tony Ayres,Q25479287,Saved
Q7608585,Stephen Amis,Q25484248,The 25th Reich
Q55424,Peter Weir,Q25999976,Whatever Happened to Green Valley?
Q115272139,Luke Sparke,Q26720636,Red Billabong
Q512611,Tim Ferguson,Q26806022,Spin Out
Q6755588,Marc Gracie,Q26806022,Spin Out
Q26828185,Michele Coggiola,Q26828177,Momentum
Q26828197,Artur Kade,Q26828177,Momentum
Q26885419,Justin Brown,Q26885418,What's with Wheat?
Q26898924,Michael Stillwater,Q26898919,In Search of the Great Song
Q26899513,Philip Boatswain,Q26899502,Stealing Charlie Chaplin
Q26908213,Ros Horin,Q26908212,The Baulkham Hills African Ladies Troupe
Q27039089,Steven McGregor,Q27039088,Servant or Slave
Q27043371,Janet Merewether,Q27043370,Reindeer in my Saami Heart
Q27044516,Wayne Groom,Q27044514,Paris or the Bush
Q26913030,Trevor Graham,Q27590416,Mabo: Life of an Island Man
Q1393077,Gregor Jordan,Q27590492,Ian Thorpe: The Swimmer
Q117862501,Shane McNeil,Q27590839,Girt by Sea
Q27663675,Matt Drummond,Q27701622,My Pet Dinosaur
Q114158048,Colin Cairnes,Q27703158,Scare Campaign
Q114158049,Cameron Cairnes,Q27703158,Scare Campaign
Q72870899,Dylan River,Q72882307,Nulla Nulla
Q72882438,Kimberley West,Q72882437,The Riiji Carver
Q72882563,Mark Moora,Q72882562,Tjawa Tjawa
Q72882711,Victoria Hunt,Q72882707,TAKE
Q4886044,Ben Lawrence,Q73543245,Hearts and Bones
Q82243459,Allan Hardy,Q82240919,Viva the Underdogs
Q28830348,Aaron McCann,Q83726541,Koko: A Red Dog Story
Q98925638,Dominic Pearce,Q83726541,Koko: A Red Dog Story
Q26821203,Richard Ladkani,Q84158729,Sea of Shadows
Q250545,Baz Luhrmann,Q84362533,Elvis
Q84762490,Liam Firmager,Q84762464,Suzi Q
Q5715671,Henri Safran,Q85320888,A Local Boy
Q230448,Jane Campion,Q85323337,The Power of the Dog
Q71557106,Rodd Rathjen,Q85749544,Buoyancy
Q20177473,John Sheedy,Q86501880,H Is for Happiness
Q6097453,Ivan Sen,Q86666502,Expired
Q19872804,Dean Murphy,Q86756922,The Very Excellent Mr. Dundee
Q43129814,Ludwik Dutkiewicz,Q87203764,Time In Summer
Q99210769,Natalie Erika James,Q87519760,Relic
Q106375394,Stephen Johnson,Q87654420,High Ground
Q17859781,Glenn Triggs,Q89489940,Apocalyptic
Q115223327,Owen Trevor,Q90297034,Go Karts
Q7818105,Thomas M. Wright,Q91663313,Acute Misfortune
Q446960,George Miller,Q94525569,Three Thousand Years of Longing
Q29055369,William Sterling,Q95082004,Return Journey
Q20973943,Daina Reid,Q96403114,Run Rabbit Run
Q117860898,Geoff Bennett,Q97332807,Turning April
Q6181881,Jeremy Sims,Q97355155,Rams
Q5220137,Danny Ben-Moshe,Q97356465,Outback Rabbis
Q7359708,Rohan Spong,Q97403981,When Darkness Falls
Q18002645,Andrew Traucki,Q97486327,Black Water: Abyss
Q97738881,Josephine Mackerras,Q97737945,Alice
Q117599006,Cameron Nugent,Q97738118,A Boy Called Sailboat
Q2837213,Alister Grierson,Q98126098,Bloody Hell
Q6438600,Kriv Stenders,Q98925646,Slim and I
Q100265548,Eric James Gravolin,Q99373237,They Called Me Keith
Q95893710,Alexs Stadermann,Q99521385,Maya the Bee: The Golden Orb
Q109831129,Noel Cleary,Q99521385,Maya the Bee: The Golden Orb
Q106466280,Seth Larney,Q99751860,2067
Q46993808,Rosie Lourde,Q100145774,Romance On The Menu
Q446960,George Miller,Q100361125,Furiosa: A Mad Max Saga
